index,H1,DBC,EC,HFF,NPC,TB
ATP5E,0.9416629,1.3073868,1.185723,2.0651164,1.2688782,2.1552124
CYP1A1,3.836579e-05,0.00640507,0.06755295,0.0,0.0,0.0029008249
TNP1,0.0,0.007911543,0.0,0.0,0.00082693505,2.4306048e-05
HFM1,0.016438562,0.14123543,0.27140006,0.006154746,0.21435481,0.08916939
SCGN,0.002605665,0.0,0.0,0.0,0.0,0.0
EFCAB5,0.036475364,0.060676314,0.067129225,0.06755432,0.09092754,0.06737761
KCNH6,0.054345418,0.035321895,0.046753917,0.034467958,0.048092414,0.044439036
BDKRB2,0.0048698,0.07440438,0.00041792422,0.6263996,0.0004871968,0.003872044
GDPD5,0.030823566,0.080717094,0.6120535,0.037729453,0.03339457,0.005484849
FGF16,6.448537e-05,0.0,0.0,0.0,0.0,0.0
MTPN,0.3915151,0.5287175,0.6136793,0.6185449,0.48792404,0.54335433
C10orf10,0.00017439554,0.01402919,0.5032489,0.11992529,8.000859e-05,0.05648201
KIAA1467,1.4794126,2.7788088,6.4736614,0.53640175,3.7033625,1.1492475
TMEM53,0.23265232,0.3436022,0.45184523,0.44388163,0.3746532,0.49926564
ITGA11,0.0056341696,0.051583428,0.0013049891,0.058923144,0.0009616886,0.001036202
PTAFR,0.13571768,0.13006568,0.15247014,0.11211448,0.15406403,0.15572973
F2RL3,0.095210016,0.15013131,0.19228655,0.12627126,0.17361534,0.18149151
CSTB,0.63783926,0.7028607,0.86552507,1.1750405,0.5162533,1.2057091
ZNF517,0.023804499,0.068493165,0.03999096,0.034920286,0.04066105,0.044072304
PARD6G,0.25218955,0.2616148,0.24322592,0.19677693,0.3285083,0.24786468
MAGEA10-MAGEA5,0.0,0.0,0.0,0.0,0.00048196941,0.0
SEMA3C,0.035918813,0.033035908,0.0,0.5681715,0.27321923,0.39655823
MYPN,1.9803387e-05,0.0,0.0,0.20414558,0.0,0.0
SCN3B,0.09925412,0.16689351,0.3553815,0.10631559,0.15297125,0.1627441
BBS12,0.071532674,0.22697002,0.13207546,0.24979047,0.16947117,0.08392755
HAUS2,0.74349606,0.78697014,0.86228406,0.65669006,0.7907058,0.69466984
USP17L1P,2.170605e-05,0.0,1.6644059e-07,3.612895e-05,0.0002544745,0.0
SLX1A,0.025486011,0.047043428,0.03471788,0.020458745,0.03495611,0.034377214
TP63,1.164428e-05,0.025045268,5.120892e-05,6.8152012e-06,6.4671026e-06,0.04465966
NRSN1,0.15246572,0.2128719,0.25232267,0.20412965,0.2905834,0.26222602
C15orf32,0.0,0.0,5.2559546e-05,0.0,0.00013206028,0.0
PRKCSH,0.040352374,0.051172987,0.06009034,0.054294765,0.06991899,0.09056178
ARSJ,0.095112324,0.009827993,0.000107014486,0.650524,0.00091003074,0.0989181
CSN1S1,0.0,0.0,0.00903896,0.0,0.0,0.0
PRR25,0.0,0.0,0.0,0.000370964,0.00026900414,0.0
IL16,0.0037207715,0.00010126935,0.40174478,0.008081305,0.01188932,0.0040654633
SGTB,0.36023295,0.35912213,0.2642869,0.4640716,0.32579905,0.36551493
DPP9,0.21015589,0.21068077,0.21766141,0.19677755,0.24781615,0.2530776
BCAS1,0.08084556,0.112969264,0.14098743,0.101675294,0.15526512,0.14665632
CAMK2B,0.0003640147,0.0,0.021179063,4.224123e-05,0.0011482,0.0
UGT2B28,0.0,0.005614619,0.0,0.0,0.0,0.0
ADAMTSL2,0.03437909,0.040189072,0.046898942,0.031878274,0.06169818,0.04805172
GNG5,1.2223078,2.2109864,1.8141958,1.5527594,1.3581066,1.9779283
GNE,0.3104725,0.45286307,0.38931876,0.531484,0.6202168,0.44941965
FAM40B,0.18005079,0.13724066,0.19042577,0.12639473,0.2614265,0.17948374
IGFL2,0.00020384746,0.0001327281,0.0,0.0,0.0,0.0
SCARA3,0.055802554,0.037166234,0.028100451,0.5063042,0.15211698,0.62245154
POU5F1B,0.008890949,0.0022460818,0.001253791,0.00037370462,0.0008488886,3.786271e-05
AP5Z1,0.2509697,0.19486082,0.05901844,0.09800809,0.17532651,0.20106919
TGFBR2,0.114120096,0.060665622,1.4411345,0.889371,0.10036622,0.08104068
BANF2,0.00013759581,0.0,0.0,0.0,0.0,0.0
ARGFX,0.5282876,0.76896614,0.90906036,0.6656279,0.9230082,0.9479055
GAGE8,0.00011436386,0.0,0.0,0.0,0.0,0.0
P2RY4,0.00012897074,0.0,0.0003224452,0.0,0.00020266871,0.0003645907
GALNT5,0.0,8.097406e-05,0.0,0.27752087,0.00026684173,0.021302462
PRR15L,0.0,0.0,0.0,0.0,0.0,0.029955117
TARP,0.0015342769,0.0,1.4405742,0.0,0.0,0.0
TCTEX1D1,0.011419989,0.0012039754,0.29457527,0.040683,0.0,0.0
CCL27,5.0729053e-05,0.00029623957,0.0,0.0,0.00041473605,0.00041011864
MATN3,0.030166898,1.6305422,0.021641832,0.013581139,0.028267946,0.27586356
PAX5,6.529181e-05,2.4904664e-05,0.00011325082,4.005739e-05,0.00035306168,0.0
GRK5,0.0017783082,0.054937117,0.51282793,0.047829796,0.020597156,0.003832566
RFPL2,7.171566e-05,0.2774313,0.00963765,0.0003938233,0.012980562,0.00015931197
CCR6,0.097273275,0.11599466,0.11921826,0.08035923,0.13221107,0.13421255
BARHL2,0.0,0.0003096229,0.0,0.0,0.00010200034,0.0
SLC26A7,0.0,0.005554053,0.002980061,4.412127e-05,0.007865102,0.002690207
MIDN,0.22989921,0.5005637,0.41844556,0.16391736,0.28529367,0.18684033
PROM2,0.11533182,0.14438808,0.19499463,0.1315361,0.193417,0.18858053
CETP,0.0,0.0,0.000118487995,0.0,0.0,0.0
FOXS1,0.00014731413,0.0,0.0,0.0,0.00062812143,0.0
PRSS46,2.5276815e-05,0.0051858956,0.0,0.0,0.0007023256,0.0
FGB,0.033204813,0.035952486,0.057978615,0.034722142,0.04132867,0.041189857
S100A10,0.5843838,3.5414164,1.7570714,3.335733,0.117825374,6.994573
INSM2,0.0,0.00036652727,0.0,0.0,0.0,0.0
CBWD3,0.57139444,0.9386298,0.40399557,0.53894895,0.52534527,0.57386595
PIK3R5,0.038251657,0.37613115,0.0024693853,0.0,0.006772622,0.0
TRPV2,0.008492113,0.00635534,0.23694107,0.3623792,0.0036594854,0.0036356216
FGF6,0.0,0.00032338122,0.00012818663,0.0,0.0,0.0
NEK7,0.08770149,0.17456523,0.17063557,1.6347852,0.14541933,0.20229791
PTGS1,0.00470156,0.006216233,0.058119427,0.5128176,0.013194819,0.004846421
FLT3,0.0007421916,0.0059471717,0.0001175902,0.0,0.00019949247,0.0
SLIT1,0.0024233288,7.7248296e-05,6.458618e-05,0.0,0.10596946,0.0
G6PC2,0.0051936917,0.009436367,0.01032976,0.0055304845,0.008624208,0.00877033
MARVELD3,0.24685107,0.20465262,0.21734455,0.15257014,0.23274028,0.32371387
ADAM12,0.0031643591,0.047402434,0.013037647,0.51824635,0.05846234,0.16318402
ZNF329,0.32090008,0.30218494,0.3338731,0.19720566,0.34422123,0.29645088
ALK,0.0,0.0051867985,0.0,0.0033872232,0.0,0.028758876
CD3G,0.06119912,0.061490253,0.08195213,0.07173358,0.087530494,0.07499076
FBXO47,4.0016705e-05,0.0,0.0,0.0,0.0,0.0
PLEKHG2,0.21817364,0.4219222,0.39586785,0.2304601,0.35549262,0.37996525
HAVCR2,0.07455309,0.097697034,0.09786228,0.06255404,0.11719492,0.0854127
ZNF17,0.14210291,0.07597128,0.2748371,0.06294532,0.14946991,0.035763666
KRTAP5-1,0.0,0.0,0.0012511541,0.0,0.0,0.0
VTN,0.000123021,0.07980552,0.060251914,0.0059819915,0.012798663,0.0019547842
FN1,0.4642691,17.848354,15.091503,21.120272,0.714176,2.905563
CES4A,0.0020491306,0.0024838755,0.0,0.031251565,0.00011908871,0.044767905
C14orf182,0.045055296,0.06459911,0.07713767,0.050086692,0.07364765,0.05939715
LOC100287178,0.0,0.0,1.809553e-05,9.2372517e-07,0.00012275098,0.0
SPAG5,1.4051745,0.5939922,0.14196877,0.21748847,1.6425855,0.15605168
AKR1C4,2.3489303e-05,0.0,0.0002616726,0.00014585751,0.0,0.0
TARS,6.250602,2.5507553,1.6601491,2.190163,1.0230938,1.7857949
LIMCH1,0.05531522,0.70162076,4.6073537,2.2705884,0.21601637,2.5026968
CLCA4,0.0,0.0,0.0,0.0,3.6525318e-05,0.00019530169
SNRK,0.1348448,0.1956856,1.5292419,0.1774327,0.23837708,0.28368098
F13B,0.0,0.0,0.0,0.0,0.00018303122,0.0
TRDN,1.2121317,2.883716,0.42921585,0.0,0.007639677,0.06521455
TNFRSF4,0.0,0.0,0.0006963009,0.0,0.0,0.0
FAM55A,3.3836728e-05,3.439665e-05,0.0,0.0,0.0,0.010380143
SEMA6A,3.3296359,0.6484017,3.0183966,0.0054822634,1.6381406,3.3151822
WFDC11,0.0039131497,0.007009068,0.006093469,0.0053350674,0.007256565,0.0048542735
CCNB2,2.3027332,1.4178737,0.64069545,0.7468651,4.5128264,0.7309398
TESPA1,0.00035673275,0.0,0.0,0.0,4.6963534e-05,0.0
C9orf131,0.00064878876,0.01727682,0.0025885424,0.0021320705,9.772484e-05,0.005259806
RIMBP3,0.0,0.0,0.0,0.0,0.0,0.0
TRPV1,0.15588905,0.15313771,0.14993188,0.1553474,0.2708399,0.18020546
CLEC4D,0.0045901625,0.017967116,0.1712951,0.0,0.0016781511,0.0
EFCAB2,0.30634138,0.4520045,0.51537204,0.2885277,0.31741703,0.47041386
NOP10,1.9579004,1.3707421,1.2087742,1.5265732,0.8896548,1.2485316
PTK6,0.07203989,0.0664479,0.06550024,0.06064358,0.10719824,0.075850956
FGD2,0.019699907,0.0246279,0.029363498,0.026781373,0.03648589,0.039365325
SLC22A9,0.015954569,0.020204455,0.016770117,0.014255813,0.028616898,0.023264788
XK,0.014947402,0.0,0.0,0.0,0.00966096,0.0015756624
PODXL,2.8646119,5.6084275,1.4541907,0.015409105,0.2122065,1.3181288
SLC14A1,0.045494795,0.07737095,0.098516576,0.09748648,0.0857997,0.07533927
LOC100130451,0.3073234,0.63367057,0.57250977,0.34877276,0.58535343,0.56929606
PRRG4,0.21040292,0.2647335,0.31193477,0.2403745,0.31889123,1.4107597
KRTAP5-2,0.0002670144,2.6420792e-05,0.0,0.0,0.00037849616,0.00014061721
TSNAXIP1,0.0008891815,0.006051145,2.6279773e-05,0.014215148,0.0053033875,0.016912615
MINOS1,1.1139396,1.3003355,0.5742714,1.2575933,0.7425291,0.9981493
GSG1,0.28647393,0.28129157,0.5052414,0.44905493,0.36446333,0.49138775
ZNF70,0.08915945,0.120590955,0.18725911,0.09272304,0.124171846,0.15095116
HORMAD2,1.1718783e-05,0.0,0.0,0.0,0.0,0.0
OVGP1,0.0022683616,0.06588072,0.12281534,0.0031769436,0.06491704,0.056618683
GSR,0.25833195,0.1501666,0.18186662,0.2923704,0.1637414,0.23349759
P2RX7,0.065288104,0.09185485,0.11281564,0.20285156,0.11165582,0.10371372
SPRR3,0.0,0.01598538,0.0,0.0,0.0,0.0
PLP2,0.037949264,0.022404782,0.0534708,1.8669556,0.006333325,0.017641911
SHISA7,0.0006406656,0.0,0.0,0.0,0.0,0.0
ADAM19,0.3525131,15.531765,6.0576463,1.3744487,0.86477757,2.671254
C4BPA,0.0,0.0,0.0,4.404727e-05,2.3135832e-05,0.0
ILDR2,0.0155680245,0.018258631,0.033149283,0.017775415,0.950244,0.02321503
LMO7,0.100770466,0.077086955,0.028232358,2.300467,0.030638287,0.06525253
ACAN,0.00024016591,0.0,0.0002004182,0.008830805,0.0114475135,0.0044688163
BEAN1,0.0,0.0,0.0,0.0,7.917509e-05,0.059370033
CDRT4,0.031817224,0.14932072,0.22098336,0.023696274,0.08063638,0.022113474
METTL8,1.095335,0.6832813,0.79602736,0.55332375,0.80603766,0.73056847
NFKBIZ,0.08848653,0.06630983,0.28914204,1.3774879,0.18254583,0.3774924
ENPP2,0.06196542,0.16886239,0.12490107,5.3892784,0.706961,0.012683438
OR7D2,0.19779493,0.2738176,0.31047708,0.30684552,0.31357014,0.31182417
CDH10,0.00022583143,0.055171896,0.035196643,0.0010401994,0.009822876,0.9771364
TRIM55,6.1395665e-05,0.00039171352,0.00023639596,0.081215195,0.00025232212,2.6992567
XAGE1B,9.863242e-06,0.00016586049,1.7540702e-05,1.1426677e-05,0.00011724864,0.0
SCGB2B2,0.0,0.00028732498,0.0,0.0,0.0,0.0
TBX5,0.0018115211,0.0,0.0,0.7240526,0.0005097049,0.0
PXK,0.033398807,0.073399104,0.1098629,1.4389058,0.07232048,0.056851365
HSPB9,0.00016046349,0.0,0.0,0.0,0.0030546929,0.014564371
SDR16C5,0.0038418379,0.0,0.0,0.0,0.0,0.10965273
PARP14,0.41442943,0.25530776,2.197999,2.7313275,0.06256326,0.7655314
SEC14L4,0.12619269,0.12973794,0.15442406,0.11144306,0.16392896,0.1567348
IL36RN,0.0003807089,0.00036242924,0.00041117083,0.00031183474,0.00036225855,0.08270383
ASPH,0.54631674,0.46132475,0.9268151,5.253323,1.2283734,0.6164787
FAM153B,0.033665657,0.060270883,0.0396018,0.036434233,0.05254525,0.061076317
CLCA2,2.3259989e-05,0.0,0.0,0.0027387012,0.0,0.0
NDUFS4,0.84929824,0.8077151,0.8510166,1.2152317,1.000362,0.90379256
INHBC,0.00031629455,0.0,0.0,0.00036841558,5.4040287e-05,0.0
CELA1,0.0,0.0,0.0,0.0,4.2519303e-05,0.0
WFDC10A,0.00012510171,4.7169215e-05,4.787559e-05,0.0,0.0,0.0
TP53,1.4424258,1.2278796,1.135382,0.92658913,1.1786817,0.6481618
CARD8,0.3796799,0.56122047,6.9928145,0.45972323,0.9728203,0.6932018
C11orf9,0.020546108,0.25035185,0.035635546,0.0020894909,0.034766182,0.06967253
GPR82,0.41677335,0.62502694,0.5883407,0.47076857,0.64212716,0.59401023
KIAA1217,0.25413617,0.36490065,0.6013093,0.28624496,1.0936474,3.3023033
PNMA6A,0.0,0.00041516658,0.0,0.0,0.0,0.0
CAPNS2,0.00061903585,0.0,4.812605e-05,0.0,0.0,0.0
ZNF366,0.0,0.0,0.044987034,0.0,0.0,0.00020246916
COX5A,0.51387894,0.51443034,0.1818287,0.21488929,0.43635935,0.5862029
C1D,0.31637397,0.34174323,0.22814775,0.29905292,0.31699443,0.48570704
CD99,0.07632237,2.1863525,3.2951918,4.4986567,0.679223,4.3015547
NDUFB6,1.2518003,1.0924743,0.6564249,1.1355672,0.87932986,1.2090191
C11orf31,1.1391774,0.95559436,0.68395966,0.62603647,1.1610408,1.2206527
TREML4,0.00026090242,0.0,0.0,5.1610692e-05,0.0,0.0
VWC2L,0.0,0.00037446502,0.0,0.0,0.00011673024,3.8500268e-05
ANGPTL2,0.04688733,0.081625044,0.007023142,0.68759537,0.085751034,0.0
CDHR3,0.06376074,0.08725598,0.09239122,0.065867744,0.11562069,0.083119154
NDUFA3,0.40074745,0.553826,0.349308,0.3427316,0.43400562,0.45419064
FRRS1,0.06362409,0.095443316,0.065685734,0.051273767,0.07097358,0.12825365
SCN3A,0.00021544372,0.0009866589,0.004699349,0.019848708,0.020099744,0.0
ABLIM2,0.0006297321,0.00021375861,0.02144421,0.0006763617,0.0015701306,0.008602297
HIST1H4C,6.9012876,2.9034379,0.8057406,1.0377238,6.6930876,3.37122
CHST1,0.032962,0.03883923,0.07175086,0.031081496,0.04787539,0.034106497
HECA,0.28334215,0.24502306,2.070725,1.0371675,0.68363935,1.1563703
MYBPH,0.0,0.0,0.0,0.00012362629,0.0034859993,0.0
CD209,0.0784769,0.079214595,0.09945501,0.06557667,0.11453433,0.10198607
TSPAN1,6.307211e-05,0.0,0.00011325082,0.0077032833,0.0040715197,0.0
SEPT8,0.14200109,0.28709915,0.1296066,0.26160657,0.16634515,1.9159908
MAD2L1,3.1291332,1.5510324,0.594682,0.412631,3.0289989,0.51006466
ZNF404,0.06854581,0.047360845,0.19278255,0.1340317,0.13640545,0.08760772
CT47A4,0.0,0.0,0.0,0.0,0.00030524356,0.0
GOT1L1,0.00013875865,0.0,0.0007507692,0.0,0.0,0.0
C7orf65,0.035809234,0.0331049,0.033067595,0.02568794,0.042330924,0.038243614
SWSAP1,0.21943566,0.16475365,0.20125172,0.15747243,0.21224524,0.23445424
PPIAL4G,0.036758773,0.044325214,0.0228487,0.019143147,0.030327562,0.026789296
SCNN1G,0.0084757265,0.013101441,0.021068087,0.01667316,0.021172361,0.025003845
DSP,0.8764836,2.3841984,1.6885391,0.17257792,0.4500952,4.965677
SLC25A34,0.14904366,0.29958722,0.2736284,0.18104775,0.21484762,0.18997711
PPP1R3C,0.018255437,0.021606697,0.0,0.43874037,0.093122154,0.00029112727
OR1J2,0.0,0.0,0.00073325174,7.840202e-05,0.0,0.0
DUSP3,0.36750683,0.64233655,1.3783358,1.2476178,0.563268,2.084142
SPATA4,3.750532e-05,0.0011339701,1.31398865e-05,0.0050192964,0.000443831,0.0
TMPRSS11B,0.07586136,0.11143612,0.1316605,0.10981646,0.16361398,0.13423166
FKBP2,0.25543994,0.34491128,0.16922618,0.5120779,0.24788766,0.3728262
C1orf210,0.110331915,0.13482043,0.08587298,0.07001766,0.10156463,0.2902924
GYG1,0.6182226,0.80769235,0.37208477,1.4018351,0.55697304,4.8941894
CARD6,0.064137794,0.08183729,0.12861857,0.09913675,0.09002392,0.11278671
EPHA4,0.06661937,1.3439274,0.54419696,0.40613186,3.4284434,0.38762933
PCDH9,0.0046254275,0.09747552,0.13013358,0.024666874,0.81314707,2.0205846
DNAJA4,0.016413007,0.061020333,0.019518467,0.046294287,0.009033991,0.00012551136
SERPING1,0.4667097,0.3935589,4.82063,1.23487,0.47504422,0.8957693
PDIA2,0.00038465936,3.683223e-05,0.0,0.0,0.0,0.0
SERINC3,0.9783536,3.0135183,1.3611782,3.497105,0.9876283,1.3758358
MITF,0.015004558,0.015929433,0.00617393,0.79535383,0.21035276,0.07994282
LRRC18,0.0047782008,0.009311801,0.0056044436,0.007171536,0.008869456,0.012008825
DRD2,0.003213637,0.10909916,0.00031303414,0.0,0.0,0.0
SLC6A14,0.03561322,0.050154354,0.057923574,0.041679714,0.055167325,0.05522602
ITGB2,5.3301366e-05,0.00035499493,0.039962724,5.1118277e-05,1.4314164e-05,0.0
KBTBD5,0.0,0.0,0.0,0.0,0.00011522446,0.0
THBS2,0.059561014,0.0041946443,0.0,2.7284243,0.007973179,0.019113362
NPNT,0.00020267528,0.14497805,0.0,0.0,0.00012478081,1.3284491
LAMC1,0.73549676,0.45525217,2.0526345,3.0194435,0.6644226,1.8078121
GZMA,0.0,0.00048993534,0.0,1.1661409e-05,0.0,0.012675979
ARMC5,0.04611536,0.06820952,0.06822512,0.044381414,0.06744435,0.06689955
KRTAP12-2,0.0,3.911364e-05,0.0,0.0,0.0,0.0
MRI1,0.21742749,0.36001033,0.59371644,0.30263934,0.3087339,0.36812428
OR5L2,1.175148e-05,0.00033595916,0.0,0.0,0.0,3.1029504e-05
C17orf103,0.11589537,0.22898605,0.170721,0.12595183,0.15948221,0.2072269
CCL16,0.094948515,0.13194993,0.14572461,0.12560005,0.1473529,0.13443165
DTWD2,0.1898156,0.54689896,0.21864666,0.16143255,0.23730396,0.2345099
OR51B4,0.0,0.011094372,0.0,0.0,0.00013547108,0.0
IL17B,0.0,0.0,0.0,3.0261921e-05,0.0,0.0
SPRR2D,0.0,0.017160933,0.0,0.0,0.0,0.0
FAM71D,0.0,3.8282706e-05,0.0,0.0,0.00029412552,0.0
HBD,0.00015443588,0.01214178,0.0,2.523108e-05,0.0,0.0
FCAR,0.17606871,0.24831142,0.2567917,0.1995903,0.26364726,0.26628405
DQX1,0.0073695397,0.0002449564,0.00010110593,0.0,0.0020575859,0.00023100161
ZNF596,0.011297398,0.03718477,0.05751299,0.15242809,0.035350062,0.03140973
CELA3B,0.0,0.01552863,0.0,0.0,0.0,0.0
CASQ2,0.00049292785,0.13002229,0.00016124689,0.0002715749,0.00023351506,0.20830329
PDE3B,0.14631054,0.25847322,0.9545881,0.03178463,0.18062793,0.32288763
EDNRA,0.012220562,0.16643627,0.011850802,0.053333823,0.32704097,0.052060105
IL1RL2,1.1023825e-05,0.00037239827,0.0,4.898744e-05,0.0,0.0010189455
HERC4,0.41034475,0.47016045,0.9222681,2.9868228,1.0095837,0.7489648
TM4SF20,0.033785474,0.05417644,0.062363733,0.055105463,0.06260643,0.0646044
C10orf140,0.14232534,0.9529349,0.2750856,0.10024305,5.029108,0.45172447
DAZAP1,0.13610671,0.111962214,0.054692388,0.06548459,0.13574143,0.048048224
SLC8A1,0.01634554,0.037532095,0.0052405535,0.43885347,0.009315364,0.31534386
TGM2,0.0026488525,0.004249084,1.5160816,0.48836464,6.7123736e-05,0.26505658
MRPL55,0.56419784,0.5355904,0.2448884,0.38505447,0.49906883,0.6327645
DNASE1,0.12906693,0.25198326,0.14570442,0.113544635,0.20373084,0.25378802
LCN1,3.9668153e-05,0.00014423109,0.00018107356,0.0,0.0,0.0
SLC35F2,1.5767245,1.8414905,2.8644755,0.37176144,0.4729319,19.33139
CHRNB3,0.0,0.0,0.0,0.0,0.0,0.0
PLD1,0.0021046198,0.036145777,0.14625351,0.21974352,0.013904653,0.17245631
XKRY2,0.0,0.0,0.0,0.0,0.0,0.0010150323
FZD5,0.71130335,11.268859,0.04268418,0.0051697753,0.9736394,0.13816054
KCNK3,0.055579476,0.11749434,0.13647358,0.09388568,0.12288121,0.12050844
FAM83A,0.009079357,0.007420439,0.012048629,0.008266693,0.013307927,0.010327079
ARHGEF37,0.006073635,0.0,0.00016244125,0.00034778824,0.0011307788,0.036904417
C8orf80,0.2407111,0.34132928,0.37437722,0.28686523,0.38405147,0.3866508
ZNF280B,1.3214537,1.677146,1.1251743,0.1480205,1.7798668,0.09060507
KY,4.3547105e-05,0.0,0.0,0.0035833356,0.00024481115,0.0
THOC7,0.7048368,0.8961329,0.54198366,0.6822757,0.67664444,0.7111965
C3orf58,1.3571694,0.9747424,1.1877604,1.2204822,0.7868979,3.1272159
CFD,0.011069186,0.021225626,0.022044899,0.02293572,0.021412905,0.027621152
CDX2,0.008232707,0.0,0.0,0.0,0.0,0.0041517103
AKAP4,0.0,0.00453577,0.0,0.0,0.0,0.016532075
IL23R,0.021878257,0.025593283,0.034539506,0.025061432,0.032932717,0.043522403
HMGB3,3.671802,1.9943395,0.590561,0.4800155,1.9209471,0.5591154
MMP1,3.6216345e-05,0.0,0.0030151347,3.0446389,0.0056944876,0.00017701721
NID1,0.16101167,0.13927227,1.3361075,1.3112416,0.3172337,0.006924627
PFKFB1,0.00064930797,0.0022299406,0.0,0.0,0.002764916,0.0
ZPBP2,0.015572723,0.020366946,0.03626934,0.023491245,0.023078106,0.026049152
MIOX,5.583197e-05,0.0,0.0,0.0,2.652025e-05,0.0
GFPT2,1.2929301,0.34648007,0.027097395,0.13929266,0.26279953,0.0007308895
SLC13A2,0.0,0.0,0.0001853656,0.0,0.0,0.0
TBC1D10C,0.0,0.0,0.010328816,0.0,0.002907075,0.0
KCNK4,7.6442084e-05,0.0,0.0,6.1287275e-05,0.0,0.0
POLR2F,0.96392673,0.64980316,0.35791615,0.5907883,0.5721331,0.7118744
ZYG11A,0.15395565,0.20140254,0.207212,0.16549467,0.21669729,0.2517272
PDZK1,0.02084899,0.7066929,0.051264305,0.044056244,0.043287277,0.020921389
BCL6B,0.077665865,0.04387328,2.4460237,7.3589996e-05,0.051218167,0.0
POLH,0.6062992,0.9157321,1.0721136,0.8657851,1.0057707,0.84055245
KCNK17,0.0014092812,0.034997653,0.7219221,0.0014520925,0.0034117326,0.0017330941
UGT2A1,0.029800048,0.032905336,0.03838166,0.026274916,0.04108912,0.0391499
ABHD11,0.18063284,0.29108632,0.13144957,0.16040297,0.26113716,0.28367147
NCAM1,0.07008968,0.6502245,0.020878762,0.018485708,0.4885606,0.010492127
OR1E2,0.0,0.0,0.0006497347,0.0,0.0,0.0
KRTCAP2,0.5209214,0.5828576,0.62583715,0.7637455,0.50450945,0.6171586
PRICKLE1,1.1567655,0.41850552,2.4277687,0.13439775,0.23238635,0.027089054
OR5AC2,0.0,0.0,0.0,0.0,0.0,0.0006174881
FMOD,0.00052455935,0.017114548,0.0,0.10113216,0.012877539,0.0
SRSF9,0.3509849,0.46365082,0.4625546,0.31240588,0.48647767,0.42150345
TTC22,0.04976557,0.04766214,0.06103972,0.039437853,0.06949572,0.044677183
PTGR1,0.4839806,5.7309995,0.39206755,2.2112613,1.1670951,0.8202455
CD3E,0.0,0.0,0.0,0.0,1.2819837e-05,0.0
TAS2R9,0.0,0.0,0.0,0.0,0.00026160828,0.0
LRRC32,0.011022162,0.040387526,0.17022006,0.13452022,0.0060187583,0.3131539
C2orf78,0.0068648076,0.0,0.0,0.0,0.0,0.0
CD28,0.018007765,0.02522729,0.03199053,0.019923784,0.029794203,0.031142214
ALLC,0.00012761593,0.0,0.0,0.0,0.0,0.0
IL2RA,0.042082306,0.070450425,0.08487838,0.057721023,0.08482876,0.08492033
GDF7,0.0,0.0,0.0,0.0,6.964993e-05,4.1222527e-05
G0S2,0.004364309,0.0,0.0,0.044237666,0.0028676512,0.0
TSSK1B,2.1493954e-05,0.0,0.0,1.5379357e-05,5.8077734e-05,0.0
C20orf202,0.0,0.009877397,0.0003026431,0.0,0.0,0.0
O3FAR1,0.057737242,0.079451606,0.103888355,0.072663754,0.109322414,0.098170385
ANKRD44,0.009901782,0.08959444,0.23940876,0.117813446,0.10105984,0.13271219
ZNF155,0.14698625,0.13444956,0.43216804,0.18492472,0.17191987,0.14402741
GAP43,0.0870506,0.0095300535,0.21495686,0.0018666328,0.9803044,0.0
LAMP3,0.06026971,0.11777354,0.077179685,0.059815567,0.07286674,0.10884258
LRIG3,0.026148506,1.4144632,1.0329666,0.41482535,0.25276113,0.0016492622
TRIM48,1.9239053e-05,5.4309956e-05,0.0003677313,0.0,0.0002802616,0.0
C15orf43,0.0,0.00040715333,0.0,0.0,0.0,0.0
CAMK1G,0.004348435,0.0009551874,0.0,0.039076917,0.07056243,0.7477498
TFAP2A,0.0024575104,0.06412736,0.59495294,0.48985565,0.4646182,2.2902057
GRM6,0.105405845,0.1683013,0.1718949,0.13288766,0.16862328,0.17068744
MILR1,0.040878646,0.048816137,0.050973523,0.04986425,0.06774337,0.05877359
RDH10,0.29722923,0.41011423,0.2832045,1.1540374,0.46555448,6.6400604
LTF,0.0045345356,0.02571107,1.5977786e-05,0.0,0.0,0.00071889703
TBX15,0.011701198,0.0,0.39504617,2.7708623,0.0001275526,1.5539429
MAB21L3,1.2536299,2.4320278,1.7373766,1.2012247,2.0278082,1.6179407
NEUROG3,0.00067143404,0.0,0.0,0.0,0.0,0.0
ZPBP,9.078329e-05,0.0,0.0,0.0,0.0,0.0
SOCS2,0.48324242,0.5537816,0.18222943,0.9115043,0.068991885,0.37586114
SAMSN1,0.003082096,0.056699004,0.7954257,0.0,0.0,0.0
LOC100287513,0.0,0.0,8.370813e-07,4.6186258e-07,0.000178298,0.0
RASGRP4,0.07411592,0.08940892,0.12070061,0.07734666,0.095126234,0.089821935
CCR1,0.0,0.0,7.566078e-05,0.0,0.0008098914,0.0
PRSS1,0.00020933888,1.4141264,0.00057964085,8.495325e-06,0.00084722525,9.6368174e-05
FOXG1,0.00033199147,0.030709878,4.520018e-05,7.579369e-05,0.00053258,2.412637e-05
FKBP9,0.1984253,1.689021,4.869013,6.2002177,0.74805576,1.4297152
SYNM,0.019398395,0.19813919,0.08334906,0.01503529,0.02326919,0.009304585
GOLGA7B,4.461194e-05,0.0,2.173467e-05,0.0,0.0035896325,4.204705e-05
LZTS1,0.1308045,0.41559252,0.15973677,0.12839925,0.17250137,0.14950055
GBP4,0.78342396,1.3216913,1.1257021,0.51579094,0.68402517,0.7463049
